0.014  0.008  0  -0  
0.015  0.008  0  -0  
0.016  0.008  0  -0  
0.017  0.008  0  -0  
0  0.009  0  0  
0.001  0.009  0  -0  
0.002  0.009  0  -0  
0.003  0.009  0  -0  
0.004  0.009  0  -0  
0.005  0.009  0  -0  
0.006  0.009  0  -0  
0.007  0.009  0  -0  
0.008  0.009  0  -0  
0.009  0.009  0  -0  
0.01  0.009  0  -0  
0.011  0.009  0  -0  
0.012  0.009  0  -0  
0.013  0.009  0  -0  
0.014  0.009  0  -0  
0.015  0.009  0  -0  
0.016  0.009  0  -0  
0.017  0.009  0  -0  
0  0.01  0  0  
0.001  0.01  0  -0  
0.002  0.01  0  -0  
0.003  0.01  0  -0  
0.004  0.01  0  -0  
0.005  0.01  0  -0  
0.006  0.01  0  -0  
0.007  0.01  0  -0  
0.008  0.01  0  -0  
0.009  0.01  0  -0  
0.01  0.01  0  -0  
0.011  0.01  0  -0  
0.012  0.01  0  -0  
0.013  0.01  0  -0  
0.014  0.01  0  -0  
0.015  0.01  0  -0  
0.016  0.01  0  -0  
0.017  0.01  0  -0  
0  0.011  0  0  
0.001  0.011  0  -0  
0.002  0.011  0  -0  
0.003  0.011  0  -0  
0.004  0.011  0  -0  
0.005  0.011  0  -0  
0.006  0.011  0  -0  
0.007  0.011  0  -0  
0.008  0.011  0  -0  
0.009  0.011  0  -0  
0.01  0.011  0  -0  
0.011  0.011  0  -0  
0.012  0.011  0  -0  
0.013  0.011  0  -0  
0.014  0.011  0  -0  
0.015  0.011  0  -0  
0.016  0.011  0  -0  
0.017  0.011  0  -0  
0  0.012  0  0  
0.001  0.012  0  -0  
0.002  0.012  0  -0  
0.003  0.012  0  -0  
0.004  0.012  0  -0  
0.005  0.012  0  -0  
0.006  0.012  0  -0  
0.007  0.012  0  -0  
0.008  0.012  0  -0  
0.009  0.012  0  -0  
0.01  0.012  0  -0  
0.011  0.012  0  -0  
0.012  0.012  0  -0  
0.013  0.012  0  -0  
0.014  0.012  0  -0  
0.015  0.012  0  -0  
0.016  0.012  0  -0  
0.017  0.012  0  -0  
0  0.013  0  0  
0.001  0.013  0  -0  
0.002  0.013  0  -0  
0.003  0.013  0  -0  
0.004  0.013  0  -0  
0.005  0.013  0  -0  
0.006  0.013  0  -0  
0.007  0.013  0  -0  
0.008  0.013  0  -0  
0.009  0.013  0  -0  
0.01  0.013  0  -0  
0.011  0.013  0  -0  
0.012  0.013  0  -0  
0.013  0.013  0  -0  
0.014  0.013  0  -0  
0.015  0.013  0  -0  
0.016  0.013  0  -0  
0.017  0.013  0  -0  
0  0.014  0  0  
0.001  0.014  0  -0  
0.002  0.014  0  -0  
0.003  0.014  0  -0  
0.004  0.014  0  -0  
0.005  0.014  0  -0  
0.006  0.014  0  -0  
0.007  0.014  0  -0  
0.008  0.014  0  -0  
0.009  0.014  0  -0  
0.01  0.014  0  -0  
0.011  0.014  0  -0  
0.012  0.014  0  -0  
0.013  0.014  0  -0  
0.014  0.014  0  -0  
0.015  0.014  0  -0  
0.016  0.014  0  -0  
0.017  0.014  0  -0  
0  0.015  0  0  
0.001  0.015  0  -0  
0.002  0.015  0  -0  
0.003  0.015  0  -0  
0.004  0.015  0  -0  
0.005  0.015  0  -0  
0.006  0.015  0  -0  
0.007  0.015  0  -0  
0.008  0.015  0  -0  
0.009  0.015  0  -0  
0.01  0.015  0  -0  
0.011  0.015  0  -0  
0.012  0.015  0  -0  
0.013  0.015  0  -0  
0.014  0.015  0  -0  
0.015  0.015  0  -0  
0.016  0.015  0  -0  
0.017  0.015  0  -0  
0  0.016  0  0  
0.001  0.016  0  -0  
0.002  0.016  0  -0  
0.003  0.016  0  -0  
0.004  0.016  0  -0  
0.005  0.016  0  -0  
0.006  0.016  0  -0  
0.007  0.016  0  -0  
0.008  0.016  0  -0  
0.009  0.016  0  -0  
0.01  0.016  0  -0  
0.011  0.016  0  -0  
0.012  0.016  0  -0  
0.013  0.016  0  -0  
0.014  0.016  0  -0  
0.015  0.016  0  -0  
0.016  0.016  0  -0  
0.017  0.016  0  -0  
0  0.017  0  0  
0.001  0.017  0  -0  
0.002  0.017  0  -0  
0.003  0.017  0  -0  
0.004  0.017  0  -0  
0.005  0.017  0  -0  
0.006  0.017  0  -0  
0.007  0.017  0  -0  
0.008  0.017  0  -0  
0.009  0.017  0  -0  
0.01  0.017  0  -0  
0.011  0.017  0  -0  
0.012  0.017  0  -0  
0.013  0.017  0  -0  
0.014  0.017  0  -0  
0.015  0.017  0  -0  
0.016  0.017  0  -0  
0.017  0.017  0  -0  
0  0.018  0  0  
0.001  0.018  0  -0  
0.002  0.018  0  -0  
0.003  0.018  0  -0  
0.004  0.018  0  -0  
0.005  0.018  0  -0  
0.006  0.018  0  -0  
0.007  0.018  0  -0  
0.008  0.018  0  -0  
0.009  0.018  0  -0  
0.01  0.018  0  -0  
0.011  0.018  0  -0  
0.012  0.018  0  -0  
0.013  0.018  0  -0  
0.014  0.018  0  -0  
0.015  0.018  0  -0  
0.016  0.018  0  -0  
0.017  0.018  0  -0  
0  0.019  0  0  
0.001  0.019  0  -0  
0.002  0.019  0  -0  
0.003  0.019  0  -0  
0.004  0.019  0  -0  
0.005  0.019  0  -0  
0.006  0.019  0  -0  
0.007  0.019  0  -0  
0.008  0.019  0  -0  
0.009  0.019  0  -0  
0.01  0.019  0  -0  
0.011  0.019  0  -0  
0.012  0.019  0  -0  
0.013  0.019  0  -0  
0.014  0.019  0  -0  
0.015  0.019  0  -0  
0.016  0.019  0  -0  
0.017  0.019  0  -0  
0  0.02  0  0  
0.001  0.02  0  -0  
0.002  0.02  0  -0  
0.003  0.02  0  -0  
0.004  0.02  0  -0  
0.005  0.02  0  -0  
0.006  0.02  0  -0  
0.007  0.02  0  -0  
0.008  0.02  0  -0  
0.009  0.02  0  -0  
0.01  0.02  0  -0  
0.011  0.02  0  -0  
0.012  0.02  0  -0  
0.013  0.02  0  -0  
0.014  0.02  0  -0  
0.015  0.02  0  -0  
0.016  0.02  0  -0  
0.017  0.02  0  -0  
0  0.021  0  -0  
0.001  0.021  0  -0  
0.002  0.021  0  -0  
0.003  0.021  0  -0  
0.004  0.021  0  -0  
0.005  0.021  0  -0  
0.006  0.021  0  -0  
0.007  0.021  0  -0  
0.008  0.021  0  -0  
0.009  0.021  0  -0  
0.01  0.021  0  -0  
0.011  0.021  0  -0  
0.012  0.021  0  -0  
0.013  0.021  0  -0  
0.014  0.021  0  -0  
0.015  0.021  0  -0  
0.016  0.021  0  -0  
0.017  0.021  0  -0  
0  0.022  0  -0  
0.001  0.022  0  -0  
0.002  0.022  0  -0  
0.003  0.022  0  -0  
0.004  0.022  0  -0  
0.005  0.022  0  -0  
0.006  0.022  0  -0  
0.007  0.022  0  -0  
0.008  0.022  0  -0  
0.009  0.022  0  -0  
0.01  0.022  0  -0  
0.011  0.022  0  -0  
0.012  0.022  0  -0  
0.013  0.022  0  -0  
0.014  0.022  0  -0  
0.015  0.022  0  -0  
0.016  0.022  0  -0  
0.017  0.022  0  -0  
0  0.023  0  -0  
0.001  0.023  0  -0  
0.002  0.023  0  -0  
0.003  0.023  0  -0  
0.004  0.023  0  -0  
0.005  0.023  0  -0  
0.006  0.023  0  -0  
0.007  0.023  0  -0  
0.008  0.023  0  -0  
0.009  0.023  0  -0  
0.01  0.023  0  -0  
0.011  0.023  0  -0  
0.012  0.023  0  -0  
0.013  0.023  0  -0  
0.014  0.023  0  -0  
0.015  0.023  0  -0  
0.016  0.023  0  -0  
0.017  0.023  0  -0  
0  0.024  0  0  
0.001  0.024  0  -0  
0.002  0.024  0  -0  
0.003  0.024  0  -0  
0.004  0.024  0  -0  
0.005  0.024  0  -0  
0.006  0.024  0  -0  
0.007  0.024  0  -0  
0.008  0.024  0  -0  
0.009  0.024  0  -0  
0.01  0.024  0  -0  
0.011  0.024  0  -0  
0.012  0.024  0  -0  
0.013  0.024  0  -0  
0.014  0.024  0  -0  
0.015  0.024  0  -0  
0.016  0.024  0  -0  
0.017  0.024  0  -0  
0  0.025  0  0  
0.001  0.025  0  -0  
0.002  0.025  0  -0  
0.003  0.025  0  -0  
0.004  0.025  0  -0  
0.005  0.025  0  -0  
0.006  0.025  0  -0  
0.007  0.025  0  -0  
0.008  0.025  0  -0  
0.009  0.025  0  -0  
0.01  0.025  0  -0  
0.011  0.025  0  -0  
0.012  0.025  0  -0  
0.013  0.025  0  -0  
0.014  0.025  0  -0  
0.015  0.025  0  -0  
0.016  0.025  0  -0  
0.017  0.025  0  -0  
0  0.026  0  0  
0.001  0.026  0  -0  
0.002  0.026  0  -0  
0.003  0.026  0  -0  
0.004  0.026  0  -0  
0.005  0.026  0  -0  
0.006  0.026  0  -0  
0.007  0.026  0  -0  
0.008  0.026  0  -0  
0.009  0.026  0  -0  
0.01  0.026  0  -0  
0.011  0.026  0  -0  
0.012  0.026  0  -0  
0.013  0.026  0  -0  
0.014  0.026  0  -0  
0.015  0.026  0  -0  
0.016  0.026  0  -0  
0.017  0.026  0  -0  
0  0.027  0  0  
0.001  0.027  0  -0  
0.002  0.027  0  -0  
0.003  0.027  0  -0  
0.004  0.027  0  -0  
0.005  0.027  0  -0  
0.006  0.027  0  -0  
0.007  0.027  0  -0  
0.008  0.027  0  -0  
0.009  0.027  0  -0  
0.01  0.027  0  -0  
0.011  0.027  0  -0  
0.012  0.027  0  -0  
0.013  0.027  0  -0  
0.014  0.027  0  -0  
0.015  0.027  0  -0  
0.016  0.027  0  -0  
0.017  0.027  0  -0  
0  0.028  0  0  
0.001  0.028  0  -0  
0.002  0.028  0  -0  
0.003  0.028  0  -0  
0.004  0.028  0  -0  
0.005  0.028  0  -0  
0.006  0.028  0  -0  
0.007  0.028  0  -0  
0.008  0.028  0  -0  
0.009  0.028  0  -0  
0.01  0.028  0  -0  
0.011  0.028  0  -0  
0.012  0.028  0  -0  
0.013  0.028  0  -0  
0.014  0.028  0  -0  
0.015  0.028  0  -0  
0.016  0.028  0  -0  
0.017  0.028  0  -0  
0  0.029  0  0  
0.001  0.029  0  -0  
0.002  0.029  0  -0  
0.003  0.029  0  -0  
0.004  0.029  0  -0  
0.005  0.029  0  -0  
0.006  0.029  0  -0  
0.007  0.029  0  -0  
0.008  0.029  0  -0  
0.009  0.029  0  -0  
0.01  0.029  0  -0  
0.011  0.029  0  -0  
0.012  0.029  0  -0  
0.013  0.029  0  -0  
0.014  0.029  0  -0  
0.015  0.029  0  -0  
0.016  0.029  0  -0  
0.017  0.029  0  -0  
0  0.03  0  0  
0.001  0.03  0  -0  
0.002  0.03  0  -0  
0.003  0.03  0  -0  
0.004  0.03  0  -0  
0.005  0.03  0  -0  
0.006  0.03  0  -0  
0.007  0.03  0  -0  
0.008  0.03  0  -0  
0.009  0.03  0  -0  
0.01  0.03  0  -0  
0.011  0.03  0  -0  
0.012  0.03  0  -0  
0.013  0.03  0  -0  
0.014  0.03  0  -0  
0.015  0.03  0  -0  
0.016  0.03  0  -0  
0.017  0.03  0  -0  
0  0.031  0  0  
0.001  0.031  0  -0  
0.002  0.031  0  -0  
0.003  0.031  0  -0  
0.004  0.031  0  -0  
0.005  0.031  0  -0  
0.006  0.031  0  -0  
0.007  0.031  0  -0  
0.008  0.031  0  -0  
0.009  0.031  0  -0  
0.01  0.031  0  -0  
0.011  0.031  0  -0  
0.012  0.031  0  -0  
0.013  0.031  0  -0  
0.014  0.031  0  -0  
0.015  0.031  0  -0  
0.016  0.031  0  -0  
0.017  0.031  0  -0  
0  0.032  0  0  
0.001  0.032  0  -0  
0.002  0.032  0  -0  
0.003  0.032  0  -0  
0.004  0.032  0  -0  
0.005  0.032  0  -0  
0.006  0.032  0  -0  
0.007  0.032  0  -0  
0.008  0.032  0  -0  
0.009  0.032  0  -0  
0.01  0.032  0  -0  
0.011  0.032  0  -0  
0.012  0.032  0  -0  
0.013  0.032  0  -0  
0.014  0.032  0  -0  
0.015  0.032  0  -0  
0.016  0.032  0  -0  
0.017  0.032  0  -0  
0  0.033  0  0  
0.001  0.033  0  -0  
0.002  0.033  0  -0  
0.003  0.033  0  -0  
0.004  0.033  0  -0  
0.005  0.033  0  -0  
0.006  0.033  0  -0  
0.007  0.033  0  -0  
0.008  0.033  0  -0  
0.009  0.033  0  -0  
0.01  0.033  0  -0  
0.011  0.033  0  -0  
0.012  0.033  0  -0  
0.013  0.033  0  -0  
0.014  0.033  0  -0  
0.015  0.033  0  -0  
0.016  0.033  0  -0  
0.017  0.033  0  -0  
0  0.034  0  0  
0.001  0.034  0  -0  
0.002  0.034  0  -0  
0.003  0.034  0  -0  
0.004  0.034  0  -0  
0.005  0.034  0  -0  
0.006  0.034  0  -0  
0.007  0.034  0  -0  
0.008  0.034  0  -0  
0.009  0.034  0  -0  
0.01  0.034  0  -0  
0.011  0.034  0  -0  
0.012  0.034  0  -0  
0.013  0.034  0  -0  
0.014  0.034  0  -0  
0.015  0.034  0  -0  
0.016  0.034  0  -0  
0.017  0.034  0  -0  
0  0.035  0  0  
0.001  0.035  0  -0  
0.002  0.035  0  -0  
0.003  0.035  0  -0  
0.004  0.035  0  -0  
0.005  0.035  0  -0  
0.006  0.035  0  -0  
0.007  0.035  0  -0  
0.008  0.035  0  -0  
0.009  0.035  0  -0  
0.01  0.035  0  -0  
0.011  0.035  0  -0  
0.012  0.035  0  -0  
0.013  0.035  0  -0  
0.014  0.035  0  -0  
0.015  0.035  0  -0  
0.016  0.035  0  -0  
0.017  0.035  0  -0  
0  0.036  0  0  
0.001  0.036  0  -0  
0.002  0.036  0  -0  
0.003  0.036  0  -0  
0.004  0.036  0  -0  
0.005  0.036  0  -0  
0.006  0.036  0  -0  
0.007  0.036  0  -0  
0.008  0.036  0  -0  
0.009  0.036  0  -0  
0.01  0.036  0  -0  
0.011  0.036  0  -0  
0.012  0.036  0  -0  
0.013  0.036  0  -0  
0.014  0.036  0  -0  
0.015  0.036  0  -0  
0.016  0.036  0  -0  
0.017  0.036  0  -0  
0  0.037  0  0  
0.001  0.037  0  -0  
0.002  0.037  0  -0  
0.003  0.037  0  -0  
0.004  0.037  0  -0  
0.005  0.037  0  -0  
0.006  0.037  0  -0  
0.007  0.037  0  -0  
0.008  0.037  0  -0  
0.009  0.037  0  -0  
0.01  0.037  0  -0  
0.011  0.037  0  -0  
0.012  0.037  0  -0  
0.013  0.037  0  -0  
0.014  0.037  0  -0  
0.015  0.037  0  -0  
0.016  0.037  0  -0  
0.017  0.037  0  -0  
0  0.038  0  0  
0.001  0.038  0  -0  
0.002  0.038  0  -0  
0.003  0.038  0  -0  
0.004  0.038  0  -0  
0.005  0.038  0  -0  
0.006  0.038  0  -0  
0.007  0.038  0  -0  
0.008  0.038  0  -0  
0.009  0.038  0  -0  
0.01  0.038  0  -0  
0.011  0.038  0  -0  
0.012  0.038  0  -0  
0.013  0.038  0  -0  
0.014  0.038  0  -0  
0.015  0.038  0  -0  
0.016  0.038  0  -0  
0.017  0.038  0  -0  
0  0.039  0  0  
0.001  0.039  0  -0  
0.002  0.039  0  -0  
0.003  0.039  0  -0  
0.004  0.039  0  -0  
0.005  0.039  0  -0  
0.006  0.039  0  -0  
0.007  0.039  0  -0  
0.008  0.039  0  -0  
0.009  0.039  0  -0  
0.01  0.039  0  -0  
0.011  0.039  0  -0  
0.012  0.039  0  -0  
0.013  0.039  0  -0  
0.014  0.039  0  -0  
0.015  0.039  0  -0  
0.016  0.039  0  -0  
0.017  0.039  0  -0  
0  0.04  0  0  
0.001  0.04  0  -0  
0.002  0.04  0  -0  
0.003  0.04  0  -0  
0.004  0.04  0  -0  
0.005  0.04  0  -0  
0.006  0.04  0  -0  
0.007  0.04  0  -0  
0.008  0.04  0  -0  
0.009  0.04  0  -0  
0.01  0.04  0  -0  
0.011  0.04  0  -0  
0.012  0.04  0  -0  
0.013  0.04  0  -0  
0.014  0.04  0  -0  
0.015  0.04  0  -0  
0.016  0.04  0  -0  
0.017  0.04  0  -0  
0  0.041  0  0  
0.001  0.041  0  -0  
0.002  0.041  0  -0  
0.003  0.041  0  -0  
0.004  0.041  0  -0  
0.005  0.041  0  -0  
0.006  0.041  0  -0  
0.007  0.041  0  -0  
0.008  0.041  0  -0  
0.009  0.041  0  -0  
0.01  0.041  0  -0  
0.011  0.041  0  -0  
0.012  0.041  0  -0  
0.013  0.041  0  -0  
0.014  0.041  0  -0  
0.015  0.041  0  -0  
0.016  0.041  0  -0  
0.017  0.041  0  -0  
0  0.042  0  -0  
0.001  0.042  0  -0  
0.002  0.042  0  -0  
0.003  0.042  0  -0  
0.004  0.042  0  -0  
0.005  0.042  0  -0  
0.006  0.042  0  -0  
0.007  0.042  0  -0  
0.008  0.042  0  -0  
0.009  0.042  0  -0  
0.01  0.042  0  -0  
0.011  0.042  0  -0  
0.012  0.042  0  -0  
0.013  0.042  0  -0  
0.014  0.042  0  -0  
0.015  0.042  0  -0  
0.016  0.042  0  -0  
0.017  0.042  0  -0  
0  0.043  0  -0  
0.001  0.043  0  -0  
0.002  0.043  0  -0  
0.003  0.043  0  -0  
0.004  0.043  0  -0  
0.005  0.043  0  -0  
0.006  0.043  0  -0  
0.007  0.043  0  -0  
0.008  0.043  0  -0  
0.009  0.043  0  -0  
0.01  0.043  0  -0  
0.011  0.043  0  -0  
0.012  0.043  0  -0  
0.013  0.043  0  -0  
0.014  0.043  0  -0  
0.015  0.043  0  -0  
0.016  0.043  0  -0  
0.017  0.043  0  -0  
0  0.044  0  0  
0.001  0.044  0  -0  
0.002  0.044  0  -0  
0.003  0.044  0  -0  
0.004  0.044  0  -0  
0.005  0.044  0  -0  
0.006  0.044  0  -0  
0.007  0.044  0  -0  
0.008  0.044  0  -0  
0.009  0.044  0  -0  
0.01  0.044  0  -0  
0.011  0.044  0  -0  
0.012  0.044  0  -0  
0.013  0.044  0  -0  
0.014  0.044  0  -0  
0.015  0.044  0  -0  
0.016  0.044  0  -0  
0.017  0.044  0  -0  
0  0.045  0  0  
0.001  0.045  0  -0  
0.002  0.045  0  -0  
0.003  0.045  0  -0  
0.004  0.045  0  -0  
0.005  0.045  0  -0  
0.006  0.045  0  -0  
0.007  0.045  0  -0  
0.008  0.045  0  -0  
0.009  0.045  0  -0  
0.01  0.045  0  -0  
0.011  0.045  0  -0  
0.012  0.045  0  -0  
0.013  0.045  0  -0  
0.014  0.045  0  -0  
0.015  0.045  0  -0  
0.016  0.045  0  -0  
0.017  0.045  0  -0  
0  0.046  0  -0  
0.001  0.046  0  -0  
0.002  0.046  0  -0  
0.003  0.046  0  -0  
0.004  0.046  0  -0  
0.005  0.046  0  -0  
0.006  0.046  0  -0  
0.007  0.046  0  -0  
0.008  0.046  0  -0  
0.009  0.046  0  -0  
0.01  0.046  0  -0  
0.011  0.046  0  -0  
0.012  0.046  0  -0  
0.013  0.046  0  -0  
0.014  0.046  0  -0  
0.015  0.046  0  -0  
0.016  0.046  0  -0  
0.017  0.046  0  -0  
0  0.047  0  0  
0.001  0.047  0  -0  
0.002  0.047  0  -0  
0.003  0.047  0  -0  
0.004  0.047  0  -0  
0.005  0.047  0  -0  
0.006  0.047  0  -0  
0.007  0.047  0  -0  
0.008  0.047  0  -0  
0.009  0.047  0  -0  
0.01  0.047  0  -0  
0.011  0.047  0  -0  
0.012  0.047  0  -0  
0.013  0.047  0  -0  
0.014  0.047  0  -0  
0.015  0.047  0  -0  
0.016  0.047  0  -0  
0.017  0.047  0  -0  
0  0.048  0  0  
0.001  0.048  0  -0  
0.002  0.048  0  -0  
0.003  0.048  0  -0  
0.004  0.048  0  -0  
0.005  0.048  0  -0  
0.006  0.048  0  -0  
0.007  0.048  0  -0  
0.008  0.048  0  -0  
0.009  0.048  0  -0  
0.01  0.048  0  -0  
0.011  0.048  0  -0  
0.012  0.048  0  -0  
0.013  0.048  0  -0  
0.014  0.048  0  -0  
0.015  0.048  0  -0  
0.016  0.048  0  -0  
0.017  0.048  0  -0  
0  0.049  0  0  
0.001  0.049  0  -0  
0.002  0.049  0  -0  
0.003  0.049  0  -0  
0.004  0.049  0  -0  
0.005  0.049  0  -0  
0.006  0.049  0  -0  
0.007  0.049  0  -0  
0.008  0.049  0  -0  
0.009  0.049  0  -0  
0.01  0.049  0  -0  
0.011  0.049  0  -0  
0.012  0.049  0  -0  
0.013  0.049  0  -0  
0.014  0.049  0  -0  
0.015  0.049  0  -0  
0.016  0.049  0  -0  
0.017  0.049  0  -0  
0  0.05  0  0  
0.001  0.05  0  -0  
0.002  0.05  0  -0  
0.003  0.05  0  -0  
0.004  0.05  0  -0  
0.005  0.05  0  -0  
0.006  0.05  0  -0  
0.007  0.05  0  -0  
0.008  0.05  0  -0  
0.009  0.05  0  -0  
0.01  0.05  0  -0  
0.011  0.05  0  -0  
0.012  0.05  0  -0  
0.013  0.05  0  -0  
0.014  0.05  0  -0  
0.015  0.05  0  -0  
0.016  0.05  0  -0  
0.017  0.05  0  -0  
0  0.051  0  0  
0.001  0.051  0  -0  
0.002  0.051  0  -0  
0.003  0.051  0  -0  
0.004  0.051  0  -0  
0.005  0.051  0  -0  
0.006  0.051  0  -0  
0.007  0.051  0  -0  
0.008  0.051  0  -0  
0.009  0.051  0  -0  
0.01  0.051  0  -0  
0.011  0.051  0  -0  
0.012  0.051  0  -0  
0.013  0.051  0  -0  
0.014  0.051  0  -0  
0.015  0.051  0  -0  
0.016  0.051  0  -0  
0.017  0.051  0  -0  
0  0.052  0  0  
0.001  0.052  0  -0  
0.002  0.052  0  -0  
0.003  0.052  0  -0  
0.004  0.052  0  -0  
0.005  0.052  0  -0  
0.006  0.052  0  -0  
0.007  0.052  0  -0  
0.008  0.052  0  -0  
0.009  0.052  0  -0  
0.01  0.052  0  -0  
0.011  0.052  0  -0  
0.012  0.052  0  -0  
0.013  0.052  0  -0  
0.014  0.052  0  -0  
0.015  0.052  0  -0  
0.016  0.052  0  -0  
0.017  0.052  0  -0  
0  0.053  0  0  
0.001  0.053  0  -0  
0.002  0.053  0  -0  
0.003  0.053  0  -0  
0.004  0.053  0  -0  
0.005  0.053  0  -0  
0.006  0.053  0  -0  
0.007  0.053  0  -0  
0.008  0.053  0  -0  
0.009  0.053  0  -0  
0.01  0.053  0  -0  
0.011  0.053  0  -0  
0.012  0.053  0  -0  
0.013  0.053  0  -0  
0.014  0.053  0  -0  
0.015  0.053  0  -0  
0.016  0.053  0  -0  
0.017  0.053  0  -0  
0  0.054  0  0  
0.001  0.054  0  -0  
0.002  0.054  0  -0  
0.003  0.054  0  -0  
0.004  0.054  0  -0  
0.005  0.054  0  -0  
0.006  0.054  0  -0  
0.007  0.054  0  -0  
0.008  0.054  0  -0  
0.009  0.054  0  -0  
0.01  0.054  0  -0  
0.011  0.054  0  -0  
0.012  0.054  0  -0  
0.013  0.054  0  -0  
0.014  0.054  0  -0  
0.015  0.054  0  -0  
0.016  0.054  0  -0  
0.017  0.054  0  -0  
0  0.055  0  0  
0.001  0.055  0  -0  
0.002  0.055  0  -0  
0.003  0.055  0  -0  
0.004  0.055  0  -0  
0.005  0.055  0  -0  
0.006  0.055  0  -0  
0.007  0.055  0  -0  
0.008  0.055  0  -0  
0.009  0.055  0  -0  
0.01  0.055  0  -0  
0.011  0.055  0  -0  
0.012  0.055  0  -0  
0.013  0.055  0  -0  
0.014  0.055  0  -0  
0.015  0.055  0  -0  
0.016  0.055  0  -0  
0.017  0.055  0  -0  
0  0.056  0  0  
0.001  0.056  0  -0  
0.002  0.056  0  -0  
0.003  0.056  0  -0  
0.004  0.056  0  -0  
0.005  0.056  0  -0  
